date,notebook_username,hits,notebook_name, notebook_url,url,username_id,repo_name,owner_url
2020-02-17,henfee,Spark File Words.ipynb,https://github.com/henfee/jupyterbooks/blob/d6dc6d0a2bd86259c2683b8efa24b74c8574da2a/01Code_LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/henfee/jupyterbooks,1947679,jupyterbooks,https://api.github.com/users/henfee
2020-02-17,Packt-Publishing,Spark File Words.ipynb,https://github.com/Packt-Publishing/Notebooks/blob/94a7e0f3d739ec71b58826b087ff216b2f9d734a/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/Packt-Publishing/Notebooks,25680655,Notebooks,https://api.github.com/users/Packt-Publishing
2020-02-17,Alejandro-Oceguera,Cuaderno_1-checkpoint.ipynb,https://github.com/Alejandro-Oceguera/Hola-Mundo/blob/f3a45888c35fbf2d6eccd3eb9aefc8033b8e5314/.ipynb_checkpoints/Cuaderno_1-checkpoint.ipynb,https://api.github.com/repos/Alejandro-Oceguera/Hola-Mundo,60189876,Hola-Mundo,https://api.github.com/users/Alejandro-Oceguera
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/Learning_Jupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,PacktPublishing,Spark File Words.ipynb,https://github.com/PacktPublishing/Learning-Jupyter/blob/b28576b2c8a81323e744d05ae436706826c28994/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/PacktPublishing/Learning-Jupyter,10974906,Learning-Jupyter,https://api.github.com/users/PacktPublishing
2020-02-17,sagittaria,Spark File Words.ipynb,https://github.com/sagittaria/base/blob/acb32459b232dc2b876c7552d1591f8ba46f65ae/book4-learningJupyter/ch10-bigData-materials/Spark%20File%20Words.ipynb,https://api.github.com/repos/sagittaria/base,17310231,base,https://api.github.com/users/sagittaria
2020-02-17,MochZainulArifin,2019-03-08-171008.ipynb,https://github.com/MochZainulArifin/catatan-awal/blob/0275e9fb34893975b2082f79d94c7ff77bcff267/2019-03-08-171008.ipynb,https://api.github.com/repos/MochZainulArifin/catatan-awal,48349205,catatan-awal,https://api.github.com/users/MochZainulArifin
2020-02-17,cgentemann,Notebook file format.ipynb,https://github.com/cgentemann/tutorials/blob/e932be120e61d004dd48d79f89f4c298458a3e3b/intro_python/python_tutorials/jupyter-notebook_intro/Notebook%20file%20format.ipynb,https://api.github.com/repos/cgentemann/tutorials,35538868,tutorials,https://api.github.com/users/cgentemann
2020-02-17,rvm-segfault,Using Unix Commands-checkpoint.ipynb,https://github.com/rvm-segfault/edx/blob/05e1d8a2bfeff15333f76702a597e4584b3c2a0b/python_for_data_sci_dse200x/week3/.ipynb_checkpoints/Using%20Unix%20Commands-checkpoint.ipynb,https://api.github.com/repos/rvm-segfault/edx,11588830,edx,https://api.github.com/users/rvm-segfault
2020-02-17,rvm-segfault,Using Unix Commands.ipynb,https://github.com/rvm-segfault/edx/blob/05e1d8a2bfeff15333f76702a597e4584b3c2a0b/python_for_data_sci_dse200x/week3/Using%20Unix%20Commands.ipynb,https://api.github.com/repos/rvm-segfault/edx,11588830,edx,https://api.github.com/users/rvm-segfault
2020-02-17,mpacer,Modify a notebook's contents.ipynb,https://github.com/mpacer/building_bookstore/blob/295acba488c54bbe603180e8f4c4db46908a2452/Modify%20a%20notebook's%20contents.ipynb,https://api.github.com/repos/mpacer/building_bookstore,2482408,building_bookstore,https://api.github.com/users/mpacer
2020-02-17,minrk,Notebook-file-format.ipynb,https://github.com/minrk/simula-workshop/blob/33d4c537d02db485f7ef24c404a8321147c1b209/Part-2/Notebook-file-format.ipynb,https://api.github.com/repos/minrk/simula-workshop,151929,simula-workshop,https://api.github.com/users/minrk
2020-02-17,Priyansh2,Untitled-checkpoint.ipynb,https://github.com/Priyansh2/ire_final_project/blob/7ca942a3a16b085d67aee7c012bb94aa926c3373/data/raw_data/insta/instagram_data/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/Priyansh2/ire_final_project,13703438,ire_final_project,https://api.github.com/users/Priyansh2
2020-02-17,mpacer,A Notebook has No Name - 1.ipynb,https://github.com/mpacer/beautiful_objects/blob/d2d41bfab9b447103635ae0f5daf2111f98a48a3/In_process/A%20Notebook%20has%20No%20Name%20-%201.ipynb,https://api.github.com/repos/mpacer/beautiful_objects,2482408,beautiful_objects,https://api.github.com/users/mpacer
2020-02-17,reikoNeko,Self-examination.ipynb,https://github.com/reikoNeko/Notebooks/blob/eeb9a2f41f6ace87ae29cfa8d61bf9fe4587de51/Self-examination.ipynb,https://api.github.com/repos/reikoNeko/Notebooks,7728615,Notebooks,https://api.github.com/users/reikoNeko
2020-02-17,SoCorner,stairs_for_plot_100.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/stairs_for_plot_100.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,dkorzhevin,Untitled-checkpoint.ipynb,https://github.com/dkorzhevin/code/blob/b96ffcf4937ecec5a82963679e30d63e7e744365/Python/jupyter/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/dkorzhevin/code,762235,code,https://api.github.com/users/dkorzhevin
2020-02-17,animohan,Untitled6-checkpoint.ipynb,https://github.com/animohan/pydataanalysis/blob/820aff1b587669eaef184e24be2f05a169378aeb/.ipynb_checkpoints/Untitled6-checkpoint.ipynb,https://api.github.com/repos/animohan/pydataanalysis,6019207,pydataanalysis,https://api.github.com/users/animohan
2020-02-17,YoheiKoga,02_nbconvert.ipynb,https://github.com/YoheiKoga/programming_training/blob/9bb6dcccf3e91b47dea49eaaf3d9a7e60df6c316/ipython_datascience_cookbook/3chapter/02_nbconvert.ipynb,https://api.github.com/repos/YoheiKoga/programming_training,8132567,programming_training,https://api.github.com/users/YoheiKoga
2020-02-17,SoCorner,stairs_for_plot_10000.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/stairs_for_plot_10000.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,takluyver,Notebook file format.ipynb,https://github.com/takluyver/jupyter-intro-xfel-jan17/blob/8ecbd9f4ca7025160adf9d6676135f3516112777/Notebook%20file%20format.ipynb,https://api.github.com/repos/takluyver/jupyter-intro-xfel-jan17,327925,jupyter-intro-xfel-jan17,https://api.github.com/users/takluyver
2020-02-17,LanceB57,11.3.2018-checkpoint.ipynb,https://github.com/LanceB57/Veritas_LB/blob/ed9116147264e8f2e1c06c2a0d75092e036cf008/.ipynb_checkpoints/11.3.2018-checkpoint.ipynb,https://api.github.com/repos/LanceB57/Veritas_LB,34176107,Veritas_LB,https://api.github.com/users/LanceB57
2020-02-17,LanceB57,11.3.2018.ipynb,https://github.com/LanceB57/Veritas_LB/blob/ed9116147264e8f2e1c06c2a0d75092e036cf008/11.3.2018.ipynb,https://api.github.com/repos/LanceB57/Veritas_LB,34176107,Veritas_LB,https://api.github.com/users/LanceB57
2020-02-17,PacktPublishing,Spark File Words.ipynb,https://github.com/PacktPublishing/Jupyter-for-Data-Science-V-/blob/c7e97081864dc437f49aa0ce0fa360742b6b8930/Section%205/Spark%20File%20Words.ipynb,https://api.github.com/repos/PacktPublishing/Jupyter-for-Data-Science-V-,10974906,Jupyter-for-Data-Science-V-,https://api.github.com/users/PacktPublishing
2020-02-17,thespud56,Untitled-checkpoint.ipynb,https://github.com/thespud56/Wine_Predictions/blob/9dd65ec29fb4e39f78058750224d4ddddae7f886/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/thespud56/Wine_Predictions,3090528,Wine_Predictions,https://api.github.com/users/thespud56
2020-02-17,SoCorner,karman_for_plot_10000.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/karman_for_plot_10000.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,Atif8Ted,Lect3_unix_commands_in_Jupyter.ipynb,https://github.com/Atif8Ted/Python_for_dataScience_edx_UCSandiegoX/blob/a70d68544a0ed310cc5e14a62b75b0ad83de379f/week3/Lect3_unix_commands_in_Jupyter.ipynb,https://api.github.com/repos/Atif8Ted/Python_for_dataScience_edx_UCSandiegoX,10879794,Python_for_dataScience_edx_UCSandiegoX,https://api.github.com/users/Atif8Ted
2020-02-17,Shreyansh-Sharan,Titanic.ipynb,https://github.com/Shreyansh-Sharan/Titanic/blob/9f4ff0fd763620b58a0c8c66ddf615ef05c94018/Titanic%20Survival%20Prediction/Titanic.ipynb,https://api.github.com/repos/Shreyansh-Sharan/Titanic,43218509,Titanic,https://api.github.com/users/Shreyansh-Sharan
2020-02-17,Atif8Ted,Lect3_unix_commands_in_Jupyter.ipynb,https://github.com/Atif8Ted/Backup/blob/6a4d51b4333a02963a4ef9e9383290d263df0f66/week3/Lect3_unix_commands_in_Jupyter.ipynb,https://api.github.com/repos/Atif8Ted/Backup,10879794,Backup,https://api.github.com/users/Atif8Ted
2020-02-17,henfee,Spark File Words.ipynb,https://github.com/henfee/jupyterbooks/blob/d6dc6d0a2bd86259c2683b8efa24b74c8574da2a/01Code_LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/henfee/jupyterbooks,1947679,jupyterbooks,https://api.github.com/users/henfee
2020-02-17,Packt-Publishing,Spark File Words.ipynb,https://github.com/Packt-Publishing/Notebooks/blob/94a7e0f3d739ec71b58826b087ff216b2f9d734a/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/Packt-Publishing/Notebooks,25680655,Notebooks,https://api.github.com/users/Packt-Publishing
2020-02-17,Alejandro-Oceguera,Cuaderno_1-checkpoint.ipynb,https://github.com/Alejandro-Oceguera/Hola-Mundo/blob/f3a45888c35fbf2d6eccd3eb9aefc8033b8e5314/.ipynb_checkpoints/Cuaderno_1-checkpoint.ipynb,https://api.github.com/repos/Alejandro-Oceguera/Hola-Mundo,60189876,Hola-Mundo,https://api.github.com/users/Alejandro-Oceguera
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/Learning_Jupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,PacktPublishing,Spark File Words.ipynb,https://github.com/PacktPublishing/Learning-Jupyter/blob/b28576b2c8a81323e744d05ae436706826c28994/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/PacktPublishing/Learning-Jupyter,10974906,Learning-Jupyter,https://api.github.com/users/PacktPublishing
2020-02-17,sagittaria,Spark File Words.ipynb,https://github.com/sagittaria/base/blob/acb32459b232dc2b876c7552d1591f8ba46f65ae/book4-learningJupyter/ch10-bigData-materials/Spark%20File%20Words.ipynb,https://api.github.com/repos/sagittaria/base,17310231,base,https://api.github.com/users/sagittaria
2020-02-17,MochZainulArifin,2019-03-08-171008.ipynb,https://github.com/MochZainulArifin/catatan-awal/blob/0275e9fb34893975b2082f79d94c7ff77bcff267/2019-03-08-171008.ipynb,https://api.github.com/repos/MochZainulArifin/catatan-awal,48349205,catatan-awal,https://api.github.com/users/MochZainulArifin
2020-02-17,cgentemann,Notebook file format.ipynb,https://github.com/cgentemann/tutorials/blob/e932be120e61d004dd48d79f89f4c298458a3e3b/intro_python/python_tutorials/jupyter-notebook_intro/Notebook%20file%20format.ipynb,https://api.github.com/repos/cgentemann/tutorials,35538868,tutorials,https://api.github.com/users/cgentemann
2020-02-17,rvm-segfault,Using Unix Commands-checkpoint.ipynb,https://github.com/rvm-segfault/edx/blob/05e1d8a2bfeff15333f76702a597e4584b3c2a0b/python_for_data_sci_dse200x/week3/.ipynb_checkpoints/Using%20Unix%20Commands-checkpoint.ipynb,https://api.github.com/repos/rvm-segfault/edx,11588830,edx,https://api.github.com/users/rvm-segfault
2020-02-17,rvm-segfault,Using Unix Commands.ipynb,https://github.com/rvm-segfault/edx/blob/05e1d8a2bfeff15333f76702a597e4584b3c2a0b/python_for_data_sci_dse200x/week3/Using%20Unix%20Commands.ipynb,https://api.github.com/repos/rvm-segfault/edx,11588830,edx,https://api.github.com/users/rvm-segfault
2020-02-17,mpacer,Modify a notebook's contents.ipynb,https://github.com/mpacer/building_bookstore/blob/295acba488c54bbe603180e8f4c4db46908a2452/Modify%20a%20notebook's%20contents.ipynb,https://api.github.com/repos/mpacer/building_bookstore,2482408,building_bookstore,https://api.github.com/users/mpacer
2020-02-17,minrk,Notebook-file-format.ipynb,https://github.com/minrk/simula-workshop/blob/33d4c537d02db485f7ef24c404a8321147c1b209/Part-2/Notebook-file-format.ipynb,https://api.github.com/repos/minrk/simula-workshop,151929,simula-workshop,https://api.github.com/users/minrk
2020-02-17,Priyansh2,Untitled-checkpoint.ipynb,https://github.com/Priyansh2/ire_final_project/blob/7ca942a3a16b085d67aee7c012bb94aa926c3373/data/raw_data/insta/instagram_data/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/Priyansh2/ire_final_project,13703438,ire_final_project,https://api.github.com/users/Priyansh2
2020-02-17,mpacer,A Notebook has No Name - 1.ipynb,https://github.com/mpacer/beautiful_objects/blob/d2d41bfab9b447103635ae0f5daf2111f98a48a3/In_process/A%20Notebook%20has%20No%20Name%20-%201.ipynb,https://api.github.com/repos/mpacer/beautiful_objects,2482408,beautiful_objects,https://api.github.com/users/mpacer
2020-02-17,reikoNeko,Self-examination.ipynb,https://github.com/reikoNeko/Notebooks/blob/eeb9a2f41f6ace87ae29cfa8d61bf9fe4587de51/Self-examination.ipynb,https://api.github.com/repos/reikoNeko/Notebooks,7728615,Notebooks,https://api.github.com/users/reikoNeko
2020-02-17,SoCorner,stairs_for_plot_100.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/stairs_for_plot_100.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,dkorzhevin,Untitled-checkpoint.ipynb,https://github.com/dkorzhevin/code/blob/b96ffcf4937ecec5a82963679e30d63e7e744365/Python/jupyter/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/dkorzhevin/code,762235,code,https://api.github.com/users/dkorzhevin
2020-02-17,animohan,Untitled6-checkpoint.ipynb,https://github.com/animohan/pydataanalysis/blob/820aff1b587669eaef184e24be2f05a169378aeb/.ipynb_checkpoints/Untitled6-checkpoint.ipynb,https://api.github.com/repos/animohan/pydataanalysis,6019207,pydataanalysis,https://api.github.com/users/animohan
2020-02-17,YoheiKoga,02_nbconvert.ipynb,https://github.com/YoheiKoga/programming_training/blob/9bb6dcccf3e91b47dea49eaaf3d9a7e60df6c316/ipython_datascience_cookbook/3chapter/02_nbconvert.ipynb,https://api.github.com/repos/YoheiKoga/programming_training,8132567,programming_training,https://api.github.com/users/YoheiKoga
2020-02-17,SoCorner,stairs_for_plot_10000.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/stairs_for_plot_10000.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,takluyver,Notebook file format.ipynb,https://github.com/takluyver/jupyter-intro-xfel-jan17/blob/8ecbd9f4ca7025160adf9d6676135f3516112777/Notebook%20file%20format.ipynb,https://api.github.com/repos/takluyver/jupyter-intro-xfel-jan17,327925,jupyter-intro-xfel-jan17,https://api.github.com/users/takluyver
2020-02-17,LanceB57,11.3.2018-checkpoint.ipynb,https://github.com/LanceB57/Veritas_LB/blob/ed9116147264e8f2e1c06c2a0d75092e036cf008/.ipynb_checkpoints/11.3.2018-checkpoint.ipynb,https://api.github.com/repos/LanceB57/Veritas_LB,34176107,Veritas_LB,https://api.github.com/users/LanceB57
2020-02-17,LanceB57,11.3.2018.ipynb,https://github.com/LanceB57/Veritas_LB/blob/ed9116147264e8f2e1c06c2a0d75092e036cf008/11.3.2018.ipynb,https://api.github.com/repos/LanceB57/Veritas_LB,34176107,Veritas_LB,https://api.github.com/users/LanceB57
2020-02-17,PacktPublishing,Spark File Words.ipynb,https://github.com/PacktPublishing/Jupyter-for-Data-Science-V-/blob/c7e97081864dc437f49aa0ce0fa360742b6b8930/Section%205/Spark%20File%20Words.ipynb,https://api.github.com/repos/PacktPublishing/Jupyter-for-Data-Science-V-,10974906,Jupyter-for-Data-Science-V-,https://api.github.com/users/PacktPublishing
2020-02-17,thespud56,Untitled-checkpoint.ipynb,https://github.com/thespud56/Wine_Predictions/blob/9dd65ec29fb4e39f78058750224d4ddddae7f886/.ipynb_checkpoints/Untitled-checkpoint.ipynb,https://api.github.com/repos/thespud56/Wine_Predictions,3090528,Wine_Predictions,https://api.github.com/users/thespud56
2020-02-17,SoCorner,karman_for_plot_10000.000000.ipynb,https://github.com/SoCorner/Storm-simulation/blob/1333c9b21364ea2b62476af32d4a17a0ed7ae7a6/Outputs/karman_for_plot_10000.000000.ipynb,https://api.github.com/repos/SoCorner/Storm-simulation,34573739,Storm-simulation,https://api.github.com/users/SoCorner
2020-02-17,Atif8Ted,Lect3_unix_commands_in_Jupyter.ipynb,https://github.com/Atif8Ted/Python_for_dataScience_edx_UCSandiegoX/blob/a70d68544a0ed310cc5e14a62b75b0ad83de379f/week3/Lect3_unix_commands_in_Jupyter.ipynb,https://api.github.com/repos/Atif8Ted/Python_for_dataScience_edx_UCSandiegoX,10879794,Python_for_dataScience_edx_UCSandiegoX,https://api.github.com/users/Atif8Ted
2020-02-17,Shreyansh-Sharan,Titanic.ipynb,https://github.com/Shreyansh-Sharan/Titanic/blob/9f4ff0fd763620b58a0c8c66ddf615ef05c94018/Titanic%20Survival%20Prediction/Titanic.ipynb,https://api.github.com/repos/Shreyansh-Sharan/Titanic,43218509,Titanic,https://api.github.com/users/Shreyansh-Sharan
2020-02-17,Atif8Ted,Lect3_unix_commands_in_Jupyter.ipynb,https://github.com/Atif8Ted/Backup/blob/6a4d51b4333a02963a4ef9e9383290d263df0f66/week3/Lect3_unix_commands_in_Jupyter.ipynb,https://api.github.com/repos/Atif8Ted/Backup,10879794,Backup,https://api.github.com/users/Atif8Ted
2020-02-17,Packt-Publishing,Spark File Words.ipynb,https://github.com/Packt-Publishing/Notebooks/blob/94a7e0f3d739ec71b58826b087ff216b2f9d734a/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/Packt-Publishing/Notebooks,25680655,Notebooks,https://api.github.com/users/Packt-Publishing
2020-02-17,henfee,Spark File Words.ipynb,https://github.com/henfee/jupyterbooks/blob/d6dc6d0a2bd86259c2683b8efa24b74c8574da2a/01Code_LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/henfee/jupyterbooks,1947679,jupyterbooks,https://api.github.com/users/henfee
2020-02-17,Alejandro-Oceguera,Cuaderno_1-checkpoint.ipynb,https://github.com/Alejandro-Oceguera/Hola-Mundo/blob/f3a45888c35fbf2d6eccd3eb9aefc8033b8e5314/.ipynb_checkpoints/Cuaderno_1-checkpoint.ipynb,https://api.github.com/repos/Alejandro-Oceguera/Hola-Mundo,60189876,Hola-Mundo,https://api.github.com/users/Alejandro-Oceguera
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/LearningJupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,isaacrael,Spark File Words.ipynb,https://github.com/isaacrael/sci_py/blob/5dcb9f3a436920e9e53c480e9329060241ca8958/Learning_Jupyter/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/isaacrael/sci_py,6173167,sci_py,https://api.github.com/users/isaacrael
2020-02-17,PacktPublishing,Spark File Words.ipynb,https://github.com/PacktPublishing/Learning-Jupyter/blob/b28576b2c8a81323e744d05ae436706826c28994/ch10/Spark%20File%20Words.ipynb,https://api.github.com/repos/PacktPublishing/Learning-Jupyter,10974906,Learning-Jupyter,https://api.github.com/users/PacktPublishing
2020-02-17,sagittaria,Spark File Words.ipynb,https://github.com/sagittaria/base/blob/acb32459b232dc2b876c7552d1591f8ba46f65ae/book4-learningJupyter/ch10-bigData-materials/Spark%20File%20Words.ipynb,https://api.github.com/repos/sagittaria/base,17310231,base,https://api.github.com/users/sagittaria
2020-02-17,cgentemann,Notebook file format.ipynb,https://github.com/cgentemann/tutorials/blob/e932be120e61d004dd48d79f89f4c298458a3e3b/intro_python/python_tutorials/jupyter-notebook_intro/Notebook%20file%20format.ipynb,https://api.github.com/repos/cgentemann/tutorials,35538868,tutorials,https://api.github.com/users/cgentemann
2020-02-17,MochZainulArifin,2019-03-08-171008.ipynb,https://github.com/MochZainulArifin/catatan-awal/blob/0275e9fb34893975b2082f79d94c7ff77bcff267/2019-03-08-171008.ipynb,https://api.github.com/repos/MochZainulArifin/catatan-awal,48349205,catatan-awal,https://api.github.com/users/MochZainulArifin
2020-02-17,rvm-segfault,Using Unix Commands-checkpoint.ipynb,https://github.com/rvm-segfault/edx/blob/05e1d8a2bfeff15333f76702a597e4584b3c2a0b/python_for_data_sci_dse200x/week3/.ipynb_checkpoints/Using%20Unix%20Commands-checkpoint.ipynb,https://api.github.com/repos/rvm-segfault/edx,11588830,edx,https://api.github.com/users/rvm-segfault
